_ID,_CX,_CY,IDDPTO,DEPARTAMEN,prov,PROVINCIA,CAPITAL,FUENTE,dep,departamentodomicilio,provinciadomicilio,casos,Employed,Males,Vulnerable_pop,Health_Insurance,Secondary_Education,Pop_Size,White,Assian,Black,Indigenous_Mestizo,Secondary_Education_1000_Inhab,White_1000_Inhab,Assian_1000_Inhab,Black_1000_Inhab,Indigenous_Mestizo_1000_Inhab,Days_Till_Attended,SD_Days_Till_Attended,prev_cronic_prov,prev_diferencial_prov_endes,prev_hipertension_prov_endes,prev_diabetes_prov_endes,prev_obesidad_prov_endes,Travel_Time_toHFacility_Hours,SD_TTtHFH,Waiting_Time_4Attention_Hours,SD_WT4AH,Indice_Pobreza_Compuesto,Life_Expectancy,area,ID_dep,departamento,muertes,Overcrowding,P001,P002,superficie_rural,area_urbana,Pop_Density,urban_pop,urban_proportion,area_urbana_2,Pop_Density_2,urban_proportion_3,area_urbana_3,Pop_Density_3,area_urbana_4,Pop_Density_4,logcasos,casos_1000_Inhab,muertes_1000_Inhab,logcasos1000,logmuertes1000,dominio,Natural_Region,Natural_Region1,Natural_Region2,Natural_Region3,logPD_1000
81,-75.08697075223839,-12.71904936779433,09,HUANCAVELICA,0901,HUANCAVELICA,HUANCAVELICA,INEI,09,HUANCAVELICA,HUANCAVELICA,4180,326.38589,480.18323,185.44336,916.8999,33276,115054,1721,1,15,83908,289.2207,14.958194,.0086915707,.13037357,729.29236,.34361473,1.4433243,201.70013,415.19562,74.266869,9.2591991,123.4081,.4968254,.90050548,.070113853,.29895219,57.493515,61.943016,4196.8809,09,HUANCAVELICA,59,14.338346,09,01,3402.294483066183,794.58636,.14479735,70549,.61318165,2573.4504,.044708069,.2,839.37616,.13707085,885.0813,.12999257,8.3380661,36.330765,.51280266,3.592665,-.6678642,sierra centro,sierra,0,1,0,.0068445345
82,-74.58283153764859,-12.79263404479831,09,HUANCAVELICA,0902,ACOBAMBA,ACOBAMBA,INEI,09,HUANCAVELICA,ACOBAMBA,646,312.60471,477.54398,197.3932,944.09552,11691,38208,322,0,5,28700,305.98303,8.4275541,0,.13086265,751.15161,.046551723,.23766619,195.12428,518.74139,113.09526,8.2570353,69.938988,.39904216,.5593425,.049009476,.22670329,67.36364,62.561405,927.05701,09,HUANCAVELICA,6,10.814053,09,02,740.0438897919096,187.01312,.20430651,17269,.45197341,419.00513,.091187425,.2,185.41141,.20607147,380.82419,.10032976,6.4707994,16.907454,.15703517,2.8277545,-1.8512855,sierra centro,sierra,0,1,0,.28541246
83,-74.62591920136585,-13.04664833119331,09,HUANCAVELICA,0903,ANGARAES,LIRCAY,INEI,09,HUANCAVELICA,ANGARAES,840,262.60492,485.98776,185.09563,933.89154,14392,49207,486,0,4,35964,292.4787,9.8766432,0,.081289247,730.87164,.070202023,.40172949,117.03062,433.13419,72.789673,5.5681195,64.536339,.86772728,2.4596875,.05755505,.20048583,66.626419,60.135963,1942.417,09,HUANCAVELICA,15,12.767,09,03,1088.409246257335,854.00775,.057618916,19883,.40406853,784.86957,.06269449,.2,388.4834,.12666436,393.58331,.12502308,6.7334018,17.070742,.30483466,2.8373659,-1.1879858,sierra centro,sierra,0,1,0,-1.303586
84,-75.40596284858218,-13.14533028723173,09,HUANCAVELICA,0904,CASTROVIRREYNA,CASTROVIRREYNA,INEI,09,HUANCAVELICA,CASTROVIRREYNA,192,400.01431,499.49936,244.81477,925.47559,4505,13982,294,0,28,10127,322.19998,21.027035,0,2.0025747,724.28839,.075386778,.40189043,187.59351,383.50537,63.101566,0,44.70256,1.5839663,5.4655514,.038793106,.11061453,68.379356,65.887161,3955.634,09,HUANCAVELICA,10,19.256561,09,04,1982.340633153305,1973.2935,.0070856162,5522,.39493635,1562.2236,.008950063,.2,791.12683,.017673526,196.98584,.070979722,5.2574954,13.731941,.71520525,2.6197245,-.33518571,sierra centro,sierra,0,1,0,.027954457
85,-74.48736556583539,-12.61387175902116,09,HUANCAVELICA,0905,CHURCAMPA,CHURCAMPA,INEI,09,HUANCAVELICA,CHURCAMPA,347,314.15576,486.3544,210.64601,929.28265,9515,32538,410,0,13,23830,292.42731,12.600652,0,.39953285,732.37445,.015474537,.043835782,183.70476,373.68021,91.051262,0,75.81469,.87861109,3.0857198,.048781838,.15352763,69.700775,65.143112,1205.543,09,HUANCAVELICA,6,11.9394,09,05,708.3978012855351,497.14517,.065449692,10808,.33216548,400.43976,.081255667,.2,241.1086,.13495164,244.83148,.13289958,5.8493247,10.664454,.18439978,2.3669162,-1.6906492,sierra centro,sierra,0,1,0,2.5795903
86,-75.09234769070648,-13.65616214810068,09,HUANCAVELICA,0906,HUAYTARA,HUAYTARA,INEI,09,HUANCAVELICA,HUAYTARA,232,346.78494,504.66745,269.6701,877.25403,5792,17247,320,1,42,12940,335.82651,18.553951,.0579811,2.4352062,750.27539,.07275641,.38897443,178.30173,466.34543,91.18869,37.522087,125.07851,.6892308,1.102217,.090757579,.38607541,70.554298,66.45752,6469.54,09,HUANCAVELICA,11,14.952135,09,06,2917.167489325461,3552.3726,.0048550651,6303,.36545485,2364.3247,.0072946833,.2,1293.9081,.013329386,190.55928,.090507269,5.4467373,13.451614,.63779205,2.5990992,-.449743,sierra centro,sierra,0,1,0,-.23490608
87,-74.76907131674174,-12.2441405457965,09,HUANCAVELICA,0907,TAYACAJA,PAMPAS,INEI,09,HUANCAVELICA,TAYACAJA,1103,347.10022,490.42419,203.49373,921.04718,25860,81403,1669,2,114,59410,317.67871,20.50293,.024569118,1.4004397,729.82568,.041539013,.19225432,188.83652,381.57309,84.145164,14.631556,99.308609,.65404409,1.1268322,.070977844,.30870205,67.487877,63.431187,3381.854,09,HUANCAVELICA,25,13.613743,09,07,1828.61262046953,1553.2413,.052408468,30461,.37419996,1265.4896,.064325303,.2,676.37079,.12035263,485.2168,.16776624,7.0057888,13.54987,.30711398,2.6063769,-1.1805364,sierra centro,sierra,0,1,0,-2.3719802
88,-76.22723376952248,-9.793665901342752,10,HUANUCO,1001,HUANUCO,HUANUCO,INEI,10,HUANUCO,HUANUCO,10679,387.88058,490.29129,176.03111,780.38287,84820,293397,10619,108,5388,206546,289.09634,36.193279,.36810192,18.364197,703.98132,1.6727679,6.8399405,353.99942,460.15002,96.427902,34.121517,185.3299,.55935377,.99371767,.13242777,.5249334,47.251488,62.92284,3637.9451,10,HUANUCO,254,16.466072,10,01,1056.724736004907,2581.2202,.11366601,217886,.74263197,2701.6543,.10859901,.2,727.58905,.40324548,2156.6108,.13604541,9.2760344,36.397781,.86572117,3.5945079,-.1441924,sierra centro,sierra,0,1,0,5.2625504
89,-76.23267402587534,-10.22849099342417,10,HUANUCO,1002,AMBO,AMBO,INEI,10,HUANUCO,AMBO,483,312.63757,490.64465,205.20833,852.08331,13708,50880,2297,1,764,34336,269.41824,45.145439,.019654088,15.015723,674.84277,.070290796,.21023738,378.29898,453.67212,75.25116,11.270038,202.87579,.56145835,.63198042,.19394507,.67500716,61.498093,64.06134,1572.287,10,HUANUCO,19,27.189558,10,02,3288.327291033249,-1716.0403,.064721011,25286,.49697328,781.38464,.065115176,.2,314.4574,.16180252,455.78165,.1116324,6.1800165,9.4929247,.37342766,2.2505467,-.98503095,sierra centro,sierra,0,1,0,-2.3207281
90,-76.62170338621398,-9.659513351481058,10,HUANUCO,1003,DOS DE MAYO,LA UNION,INEI,10,HUANUCO,DOS DE MAYO,324,269.85989,481.8089,200.7036,916.41107,9056,33258,667,0,4,23242,272.29538,20.055325,0,.12027182,698.83936,.29715779,1.2487093,259.04321,443.46542,76.741188,0,92.592354,.60360825,.69239515,.13292558,.4319624,67.568451,65.072433,1488.913,10,HUANUCO,18,24.415794,10,03,1501.720752800559,-12.807789,.044674203,16609,.49939865,743.5611,.044728,.2,297.78259,.11168551,360.46832,.092263311,5.7807436,9.7420168,.54122317,2.2764482,-.61392355,sierra centro,sierra,0,1,0,.26861253
91,-76.8102790098194,-8.994714886014027,10,HUANUCO,1004,HUACAYBAMBA,HUACAYBAMBA,INEI,10,HUANUCO,HUACAYBAMBA,137,167.724,491.8736,187.23944,920.91113,4667,16551,187,0,1,11805,281.97693,11.298411,0,.06041931,713.24994,.026388889,.021347221,307.08054,487.0231,196.49207,0,0,.6225,.83001578,.12492493,.47153774,71.154961,63.508476,1703.8,10,HUANUCO,3,10.782097,10,04,139.7160749435425,1564.084,.010581912,4264,.25762793,438.94647,.037706193,.2,340.76001,.048570842,326.25739,.050729886,4.919981,8.2774458,.18125793,2.1135345,-1.7078342,sierra centro,sierra,0,1,0,-3.4614782
92,-76.60170552875167,-9.384286044287309,10,HUANUCO,1005,HUAMALIES,LLATA,INEI,10,HUANUCO,HUAMALIES,503,298.46848,491.05478,206.15308,911.47021,15133,52039,1110,0,361,34994,290.80112,21.330156,0,6.9371047,672.45721,.020202599,.028997086,218.5795,437.84262,55.672073,14.368427,138.09271,.91269112,2.3542874,.11644042,.41924894,67.830444,63.259209,3158.5859,10,HUANUCO,10,17.062927,10,05,636.7801583152823,2521.8057,.02063561,24309,.46713042,1475.4716,.035269402,.2,631.71722,.082377046,406.68509,.12795895,6.2205901,9.6658278,.19216357,2.2685966,-1.6494083,sierra centro,sierra,0,1,0,-.49757093
93,-76.03806111957311,-9.051746608424724,10,HUANUCO,1006,LEONCIO PRADO,TINGO MARIA,INEI,10,HUANUCO,LEONCIO PRADO,1574,409.40427,502.70361,169.22679,767.98413,42127,127793,5017,21,4217,80173,329.6503,39.258801,.16432825,32.998676,627.36615,1.0653788,3.9004452,362.30893,409.25656,120.99789,36.599216,207.16124,.86262625,3.8044057,.19066484,.60398316,49.916088,58.8396,4908.3799,10,HUANUCO,122,18.587757,10,06,1300.366982965991,3608.0129,.035419218,93268,.72983652,3582.3149,.035673302,.2,981.67596,.13017839,1025.0735,.12466716,7.3613753,12.316793,.95466888,2.5109637,-.046390723,selva,selva,0,0,1,.96838683
94,-76.6911274762746,-8.721207626548715,10,HUANUCO,1007,MARAÑON,HUACRACHUCO,INEI,10,HUANUCO,MARAÑON,1,260.19833,505.07098,156.78761,893.47156,6768,26622,1314,0,634,16381,254.22583,49.357674,0,23.81489,615.31818,.0085125454,.010656148,215.21861,341.71115,58.783829,0,134.18614,1.0575268,4.2731285,.043044619,.18938358,67.950699,60.350876,4948.896,10,HUANUCO,1,11.70528,10,07,620.4784574902873,4328.4175,.0061505158,10443,.39226955,1941.3013,.013713482,.2,989.77924,.026896907,244.12613,.10905018,0,.037562918,.037562918,-3.281738,-3.281738,sierra centro,sierra,0,1,0,-3.3056216
95,-75.88116435836184,-9.978505777115748,10,HUANUCO,1008,PACHITEA,PANAO,INEI,10,HUANUCO,PACHITEA,358,298.13461,495.22974,149.33176,877.29614,10184,49159,1895,1,598,32934,207.16451,38.548386,.020342154,12.164609,669.94855,.44817096,3.5574286,253.81357,551.51044,47.307602,0,115.34,.70821595,.56221551,.082081176,.37224877,70.061333,56.57983,3084.356,10,HUANUCO,10,22.725321,10,08,799.5864695758047,2284.7695,.021515956,14090,.28662097,884.04114,.05560714,.2,616.87122,.079690866,354.98273,.13848279,5.8805332,7.2824917,.20342155,1.985473,-1.5924748,sierra centro,sierra,0,1,0,-5.1882143
96,-75.08706595728256,-9.36708641342176,10,HUANUCO,1009,PUERTO INCA,PUERTO INCA,INEI,10,HUANUCO,PUERTO INCA,1163,382.19928,539.06201,137.34711,719.15912,8944,32538,630,2,617,20485,274.8786,19.361977,.061466593,18.962444,629.57159,.067278437,.30656335,302.61679,479.20349,68.859589,0,180.58102,.54761904,.70548153,.125,.42081803,65.613441,48.160255,10371.893,10,HUANUCO,9,27.916618,10,09,3840.348200033866,6531.5444,.0049816701,11574,.35570717,3689.3564,.0088194245,.2,2074.3787,.015685661,335.93686,.096857488,7.0587583,35.742825,.27659968,3.5763495,-1.285184,selva,selva,0,0,1,-4.4910583
97,-76.703532720068,-10.20050320057396,10,HUANUCO,1010,LAURICOCHA,JESUS,INEI,10,HUANUCO,LAURICOCHA,53,333.68582,511.39426,205.04414,912.49408,6464,18913,309,1,1,13252,341.77551,16.337969,.052873686,.052873686,700.68207,.012091503,.017027447,281.53925,445.39044,81.593788,58.350346,34.482574,1.5062091,2.9480162,.055009633,.18781678,70.648796,55.406593,1922.259,10,HUANUCO,2,31.957106,10,10,394.2788142641122,1527.9802,.012377778,7976,.4217205,810.65607,.023330485,.2,384.45181,.049194723,273.22079,.069222406,3.9702919,2.8023052,.10574737,1.0304424,-2.2467022,sierra centro,sierra,0,1,0,-3.6056201
98,-76.60066508633092,-9.800526488722952,10,HUANUCO,1011,YAROWILCA,CHAVINILLO,INEI,10,HUANUCO,YAROWILCA,145,232.14555,471.98068,231.54243,948.58521,6067,19897,85,0,0,14409,304.92035,4.2720008,0,0,724.1795,.054182451,.30053386,217.78671,517.09875,72.586266,0,50.040585,1.0761364,3.6042151,.061111111,.26393685,74.844986,59.04348,732.13599,10,HUANUCO,5,25.293669,10,11,856.834983087983,-124.699,.054353289,6732,.33834246,247.71269,.080322891,.2,146.4272,.13588323,212.33458,.093705885,4.9767337,7.2875309,.25129417,1.9861648,-1.3811311,sierra centro,sierra,0,1,0,3.5236175
99,-75.64372199776781,-14.29973984275574,11,ICA,1101,ICA,ICA,INEI,11,ICA,ICA,13961,452.57062,491.46783,191.97025,707.75879,139137,391519,17044,301,12715,272223,355.37738,43.533009,.7688005,32.476074,695.29956,1.2944462,5.6790595,428.27219,482.47571,105.20655,43.866104,326.08115,.32303184,.31279501,.13301051,.47637224,33.885296,69.414619,7825.127,11,ICA,691,14.288198,11,01,2738.325584921758,5086.8013,.076967619,370417,.94610226,7403.3701,.05288389,.2,1565.0254,.25016782,3492.4954,.11210294,9.5440226,35.65855,1.7649207,3.5739889,.56810576,costa centro,costa,1,0,0,-1.6124952
100,-75.93923793834152,-13.31786388895831,11,ICA,1102,CHINCHA,CHINCHA ALTA,INEI,11,ICA,CHINCHA,5634,421.13455,492.14774,180.76802,712.4491,83446,226113,9088,160,10076,148755,369.04556,40.192295,.70761079,44.56179,657.87903,1.6445029,5.2691617,373.06,442.52872,75.28244,62.76358,327.90302,.32964912,.4889591,.12971672,.43486568,35.351105,67.415123,2909.604,11,ICA,646,13.408611,11,02,1412.980631626677,1496.6234,.1510821,210789,.93222857,2712.416,.083362214,.2,581.92084,.38856316,2176.5896,.10388408,8.6365747,24.916744,2.8569787,3.2155399,1.0497646,costa centro,costa,1,0,0,5.988482
101,-75.07877353335361,-14.9401551440873,11,ICA,1103,NASCA,NASCA,INEI,11,ICA,NAZCA,2431,451.63904,509.57965,193.81987,737.82843,26191,69157,3314,54,2699,46986,378.71799,47.919949,.78083199,39.027142,679.41064,.70329219,3.7203908,415.90179,493.8952,81.625237,27.301245,342.60452,.35534981,.62685186,.1431694,.46730986,39.954117,65.963737,5191.5391,11,ICA,102,12.051978,11,03,216.3323030907288,4975.2065,.013900327,63419,.91702938,4760.7939,.014526359,.2,1038.3079,.066605486,827.03839,.083620057,7.7960582,35.151901,1.4749049,3.5596788,.38859349,costa centro,costa,1,0,0,-.11645062
102,-75.17417033415809,-14.37094884261912,11,ICA,1104,PALPA,PALPA,INEI,11,ICA,PALPA,1124,409.00848,504.08102,231.48428,781.06104,5108,13232,553,5,319,9140,386.03384,41.792625,.37787181,24.108223,690.74969,.1001615,.29172304,512.24884,689.88947,41.293842,0,238.83003,.24069768,.30533835,.19092262,.48423025,47.428368,68.735931,1217.985,11,ICA,32,15.339303,11,04,559.2193991192244,658.76556,.020086054,10110,.76405686,930.6098,.014218634,.2,243.597,.054319225,289.97632,.045631312,7.0246491,84.945587,2.4183798,4.4420109,.88309783,costa centro,costa,1,0,0,2.6617315
103,-75.94251756380778,-13.80360451125444,11,ICA,1105,PISCO,PISCO,INEI,11,ICA,PISCO,5563,405.9863,491.84711,181.87125,706.12433,55552,150744,8120,161,7471,95851,368.5188,53.866158,1.0680358,49.560844,635.85284,1.1719688,5.6633568,354.56235,481.6897,79.347672,31.519703,386.65717,.27177617,.19811779,.13256262,.43750447,35.853584,65.126274,3950.4419,11,ICA,257,13.998361,11,05,826.8670892581343,3123.5747,.048260093,139166,.92319429,3647.0254,.041333411,.2,790.08838,.19079384,1515.9594,.099438019,8.6238928,36.903625,1.7048771,3.6083097,.53349304,costa centro,costa,1,0,0,.75393492
104,-75.06576669653985,-12.0941336072892,12,JUNIN,1201,HUANCAYO,HUANCAYO,INEI,12,JUNIN,HUANCAYO,12659,423.98026,471.89502,189.42294,656.98157,173878,545615,17059,232,135,404880,318.68259,31.265636,.42520824,.24742721,742.06171,6.8773036,14.103122,411.22803,533.96393,67.079399,13.035899,143.37872,.45091075,1.1220399,.059228413,.28321955,36.525703,65.21405,3736.4939,12,JUNIN,496,11.963656,12,01,2437.899324491716,1298.5946,.42015806,513842,.94176662,3518.9053,.15505248,.2,747.29877,.73011631,4818.7461,.11322759,9.4461241,23.201342,.9090659,3.1442101,-.095337689,sierra centro,sierra,0,1,0,-1.8382571
105,-75.13034262337902,-11.76616598418574,12,JUNIN,1202,CONCEPCION,CONCEPCION,INEI,12,JUNIN,CONCEPCION,710,379.93558,475.31073,213.48779,705.68976,18896,55591,1969,4,22,40423,339.91113,35.419403,.071954094,.39574751,727.15009,1.9266036,7.0984097,290.18646,594.74402,116.5668,0,267.39691,.50818181,1.1142449,.11413793,.39233735,55.21698,64.200478,2253.7991,12,JUNIN,32,14.896208,12,02,1772.831733117716,480.96735,.11558165,35661,.64148873,1445.7867,.038450345,.2,450.75983,.12332731,435.70068,.12758988,6.5652652,12.771852,.57563275,2.5472436,-.55228543,sierra centro,sierra,0,1,0,-.30673671
106,-75.13054701153003,-11.02944511947832,12,JUNIN,1203,CHANCHAMAYO,LA MERCED,INEI,12,JUNIN,CHANCHAMAYO,3461,428.57898,512.74347,174.21727,683.54797,55547,151489,3283,77,2212,104563,366.67349,21.671541,.50828773,14.60172,690.23492,1.4486381,6.0975862,296.03381,478.20349,52.65659,56.857269,214.22173,.89190936,2.4578638,.1087386,.46863583,50.571434,58.925011,4681.8071,12,JUNIN,129,23.839928,12,03,2189.495096896568,2492.312,.060782518,103631,.68408269,3202.7432,.047299765,.2,936.36145,.16178475,1101.7719,.1374958,8.149313,22.846544,.851547,3.1287999,-.16070057,selva,selva,0,0,1,1.0554028
107,-75.48995250856628,-11.68751080196757,12,JUNIN,1204,JAUJA,JAUJA,INEI,12,JUNIN,JAUJA,782,382.81464,476.48846,234.9472,735.30157,29788,83257,2856,23,8,60578,357.78372,34.303421,.27625304,.096088015,727.60248,2.9778292,8.7730503,404.56198,577.77515,24.753389,9.8126783,136.67502,.32037038,.35003245,.055569105,.25871554,51.878418,68.479897,4357.3901,12,JUNIN,40,13.219777,12,04,2396.129544201988,1961.2606,.04245076,65478,.78645641,3426.8975,.024295153,.2,871.47803,.095535398,780.41522,.10668295,6.6618547,9.3926039,.48044008,2.2399225,-.73305279,sierra centro,sierra,0,1,0,-2.3199806
108,-75.88366668629459,-11.02604737049411,12,JUNIN,1205,JUNIN,JUNIN,INEI,12,JUNIN,JUNIN,485,357.06567,478.10486,239.3118,769.7229,7450,23133,593,0,6,16686,322.05075,25.634375,0,.25936973,721.30725,3.1575396,8.4171047,500.60373,724.67877,79.737137,40.281487,292.59753,.65297621,.79102546,.076893941,.38859481,55.225666,64.494766,2497.0911,12,JUNIN,17,21.80669,12,05,1923.919823706988,573.17126,.040359665,18146,.78442055,1958.7695,.011809966,.2,499.41821,.046319898,343.29483,.067385226,6.1841488,20.965719,.73488092,3.0428886,-.30804679,sierra centro,sierra,0,1,0,4.2245064
109,-74.10080261883931,-11.56258980303421,12,JUNIN,1206,SATIPO,SATIPO,INEI,12,JUNIN,SATIPO,3589,369.51736,515.88593,118.75873,750.75128,68357,203985,2520,12,1647,133989,335.10797,12.353849,.058827855,8.0741234,656.85712,1.5232053,7.2336121,202.09422,472.28189,37.006691,24.663895,163.14752,.38116884,.47430605,.063729621,.37797922,65.293846,51.945236,19158.029,12,JUNIN,48,37.038315,12,06,7780.103579288761,11377.926,.017928137,73495,.3602961,6902.5635,.029552065,.2,3831.606,.053237468,906.36255,.22505894,8.1856289,17.594431,.23531142,2.8675823,-1.4468454,selva,selva,0,0,1,-8.9858274
110,-75.67998528285182,-11.28067831748841,12,JUNIN,1207,TARMA,TARMA,INEI,12,JUNIN,TARMA,1179,432.82733,482.18552,229.46758,690.60162,29824,89590,2803,6,299,65628,332.89429,31.286974,.066971757,3.3374259,732.53711,3.3162937,13.486772,367.59753,547.37384,57.273304,8.8020697,162.16022,.35061729,.58821374,.052550092,.26969659,48.95293,67.119591,2672.344,12,JUNIN,60,15.943562,12,07,1895.89918737557,776.44482,.11538489,66668,.74414557,1988.6129,.045051504,.2,534.46881,.16762437,834.62109,.10734212,7.072422,13.159951,.66971761,2.5771782,-.40089914,sierra centro,sierra,0,1,0,.97770071
111,-76.12249516196295,-11.49749494861362,12,JUNIN,1208,YAULI,LA OROYA,INEI,12,JUNIN,YAULI,1126,465.53604,551.49786,187.12552,747.88312,16576,40390,2199,2,10,28102,410.39862,54.444168,.049517207,.24758604,695.7663,5.4768519,11.438385,307.1174,494.05475,90.471741,0,215.07809,.24074075,.16392073,.055522088,.24824901,39.934139,59.148148,3637.8711,12,JUNIN,36,14.804365,12,08,2060.689284159841,1577.1818,.02560897,36681,.90817034,3303.8066,.012225292,.2,727.57422,.055513237,542.96429,.074387945,7.0264268,27.878187,.89130974,3.3278446,-.11506328,sierra centro,sierra,0,1,0,4.1917853
112,-75.43327594157296,-12.20885313630526,12,JUNIN,1209,CHUPACA,CHUPACA,INEI,12,JUNIN,CHUPACA,1566,446.64828,489.224,214.12395,639.05035,20004,52988,1418,3,22,39641,377.51944,26.760777,.056616593,.41518834,748.11279,.87610477,3.2669411,343.20718,557.10138,75.068314,0,80.89267,.28333333,.25469142,.045312501,.22540382,52.266457,67.715683,1155.624,12,JUNIN,50,11.37247,12,09,659.5150755736197,496.10895,.10680719,36872,.69585568,804.14752,.065893382,.2,231.1248,.22926141,560.79736,.094486892,7.3562799,29.553862,.94360989,3.3862145,-.058042448,sierra centro,sierra,0,1,0,-1.2418723
113,-78.89663435149848,-8.063614492522186,13,LA LIBERTAD,1301,TRUJILLO,TRUJILLO,INEI,13,LA LIBERTAD,TRUJILLO,23881,431.18567,481.4003,196.19366,683.83716,314866,970016,73562,963,56108,617246,324.59875,75.835861,.99276716,57.842346,636.32556,4.713213,14.043654,448.41116,412.51843,89.798203,31.8629,249.05072,.29691359,.29930916,.10847382,.50089318,30.605343,67.6278,1775.577,13,LA LIBERTAD,1648,10.476225,13,01,546.726514216556,1228.8505,.78936863,950048,.97941476,1739.0264,.5577926,.2,355.11542,2.7315514,8691.3057,.11160763,10.080838,24.619181,1.698941,3.2035258,.5300051,costa norte,costa,1,0,0,3.3714836
114,-79.1516468840788,-7.724229016858954,13,LA LIBERTAD,1302,ASCOPE,ASCOPE,INEI,13,LA LIBERTAD,ASCOPE,2167,377.53268,492.41702,242.80136,793.28247,42773,115786,9719,15,9181,70390,369.41428,83.939339,.12954934,79.292831,607.93188,5.9358668,16.246029,391.95212,608.93378,163.01259,171.49002,412.62451,.41728395,.50403988,.17775822,.56399912,38.861118,69.339851,2641.5381,13,LA LIBERTAD,220,9.2350864,13,02,877.4903916308749,1764.0477,.065636545,105680,.9127183,2410.9802,.048024449,.2,528.30762,.21916398,1179.5448,.098161593,7.6810989,18.715561,1.900057,2.9293554,.64188385,costa norte,costa,1,0,0,5.0449696
115,-77.73922615227484,-7.279521956010776,13,LA LIBERTAD,1303,BOLIVAR,BOLIVAR,INEI,13,LA LIBERTAD,BOLIVAR,17,289.47913,508.5426,183.71724,870.23584,3321,14457,1390,0,631,7782,229.71571,96.147194,0,43.646675,538.28595,.014930556,.026944274,355.50284,565.59637,149.19826,0,102.3055,.67000002,.936158,.084507041,.19338924,65.562424,63,1733.762,13,LA LIBERTAD,1,13.829787,13,03,621.2455400462309,1112.5165,.012994864,5529,.3824445,663.06775,.021803202,.2,346.75241,.041692574,280.15302,.051603943,2.8332133,1.1759009,.069170646,.1620346,-2.6711786,sierra norte,sierra,0,1,0,-1.739038
116,-79.45674148632867,-7.14366578053189,13,LA LIBERTAD,1304,CHEPEN,CHEPEN,INEI,13,LA LIBERTAD,CHEPEN,2359,386.59491,488.30624,216.90173,736.73132,27190,78418,5607,98,4696,49966,346.73163,71.501442,1.2497131,59.884209,637.17511,1.6901658,5.6053491,466.19437,302.92386,24.516956,24.516956,177.53188,.29247311,.55495811,.11045197,.49302483,42.139893,68.901489,1146.838,13,LA LIBERTAD,176,9.9383564,13,04,737.6629309274442,409.17508,.19164902,68974,.87956846,1008.7225,.077739909,.2,229.3676,.34188786,706.91241,.11093029,7.7659931,30.082378,2.2443826,3.4039395,.80843049,costa norte,costa,1,0,0,7.3618827
117,-78.46355772693106,-8.172381526841018,13,LA LIBERTAD,1305,JULCAN,JULCAN,INEI,13,LA LIBERTAD,JULCAN,110,287.93176,498.96518,189.40907,897.37366,6131,28024,2274,0,159,17797,218.77676,81.14473,0,5.6737084,635.06281,1.1664797,5.8809233,182.12286,459.052,62.170059,0,35.67704,.52948719,.72111499,.082134292,.33539003,69.685944,64.467247,1109.304,13,LA LIBERTAD,4,15.312015,13,05,477.5114026964526,631.79254,.044356331,5391,.19237083,213.39772,.13132286,.2,221.86079,.12631343,303.72211,.092268556,4.7004805,3.9252069,.1427348,1.367419,-1.946767,sierra norte,sierra,0,1,0,-.83779526
118,-78.55650967539921,-7.840112373592786,13,LA LIBERTAD,1306,OTUZCO,OTUZCO,INEI,13,LA LIBERTAD,OTUZCO,799,326.35944,495.44067,195.49974,802.68939,14969,77862,4919,0,2875,48522,192.2504,63.175877,0,36.924301,623.17944,.028703704,.028369145,270.59985,351.25027,57.985901,21.69743,143.82707,.9311111,1.0357289,.05409836,.32547984,65.709793,62.17186,2077.5659,13,LA LIBERTAD,44,8.2387667,13,06,1094.294287135229,983.27161,.079186663,25232,.32406053,673.25714,.11564972,.2,415.51318,.18738756,388.47189,.2004315,6.6833611,10.261745,.56510234,2.328423,-.57074845,sierra norte,sierra,0,1,0,1.3338872
119,-79.42496094749228,-7.427449987837151,13,LA LIBERTAD,1307,PACASMAYO,SAN PEDRO DE LLOC,INEI,13,LA LIBERTAD,PACASMAYO,1458,374.29663,483.68759,223.64111,791.74323,34429,102897,8191,36,7938,63090,334.59674,79.603874,.34986442,77.145103,613.13739,2.8824494,15.643886,438.16138,370.33957,87.036964,25.716543,326.70148,.43484849,.57181126,.10192136,.50983167,38.99052,69.136299,1111.166,13,LA LIBERTAD,128,7.9316559,13,07,217.5742949937284,893.59174,.1151499,97240,.9450227,1050.0771,.097989947,.2,222.2332,.46301362,1138.4446,.09038385,7.284821,14.169509,1.2439624,2.6510923,.21830177,costa norte,costa,1,0,0,-6.2521448
120,-77.3232198318034,-8.142514756714533,13,LA LIBERTAD,1308,PATAZ,TAYABAMBA,INEI,13,LA LIBERTAD,PATAZ,738,322.53656,533.44812,147.61574,781.69061,19446,76103,8033,4,3015,42205,255.52213,105.55431,.052560344,39.617359,554.57733,.016574074,.02810578,309.39365,352.65497,161.84758,0,295.88672,.84422225,2.6697161,.13373657,.51632875,63.693863,58.558361,3992.147,13,LA LIBERTAD,21,10.826136,13,08,2732.961341376687,1259.1857,.060438268,23251,.30552015,1219.6813,.062395807,.2,798.42938,.095315881,352.11383,.21613181,6.6039438,9.6973839,.27594182,2.2718561,-1.2875652,sierra norte,sierra,0,1,0,-2.2471824
